id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g,season
barnc001,Barnwell,Chris,R,R,MIL,13,0,0,0,0,0,3,3,5,0,0,0,0,0,2,1,20060620,20060725,2006
belld002,Bell,David,R,R,MIL,53,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,20060729,20061001,2006
bushd001,Bush,David,R,R,MIL,34,34,32,2,0,0,0,0,0,0,0,0,0,0,0,0,20060407,20060927,2006
capej001,Capellan,Jose,R,R,MIL,61,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,20060404,20060930,2006
capuc001,Capuano,Chris,L,L,MIL,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,1,20060404,20060929,2006
cirij001,Cirillo,Jeff,R,R,MIL,112,0,0,0,0,13,12,42,3,0,0,0,0,0,47,0,20060403,20060930,2006
clarb003,Clark,Brady,R,R,MIL,138,0,0,0,0,0,0,0,0,3,114,7,119,0,24,1,20060403,20060930,2006
cordf002,Cordero,Francisco,R,R,MIL,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20060728,20061001,2006
david002,Davis,Doug,R,L,MIL,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,20060403,20060928,2006
delaj001,de la Rosa,Jorge,L,L,MIL,18,18,3,15,0,0,0,0,0,0,0,0,0,0,0,0,20060408,20060609,2006
demac001,Demaria,Chris,B,R,MIL,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20060418,20060522,2006
eveld001,Eveland,Dana,L,L,MIL,9,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,20060513,20060721,2006
fernj002,Fernandez,Jared,R,R,MIL,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20060409,20060511,2006
fielp001,Fielder,Prince,L,R,MIL,157,0,0,0,0,152,0,0,0,0,0,0,0,1,5,0,20060403,20061001,2006
gonzj003,Gonzalez,Geremi,R,R,MIL,21,21,1,20,0,0,0,0,0,0,0,0,0,0,0,0,20060529,20060926,2006
graft001,Graffanino,Tony,R,R,MIL,60,0,0,0,0,0,57,0,4,0,0,0,0,0,0,0,20060726,20061001,2006
grosg002,Gross,Gabe,L,R,MIL,117,0,0,0,0,0,0,0,0,20,33,8,59,0,61,1,20060403,20060930,2006
gwynt002,Gwynn,Tony,L,R,MIL,32,0,0,0,0,0,0,0,0,0,19,0,19,0,14,2,20060715,20061001,2006
hallb001,Hall,Bill,R,R,MIL,148,0,0,0,0,0,4,11,127,0,7,0,7,0,5,0,20060403,20061001,2006
hardj003,Hardy,J.J.,R,R,MIL,35,0,0,0,0,0,0,0,32,0,0,0,0,0,4,0,20060403,20060516,2006
hartc001,Hart,Corey,R,R,MIL,87,0,0,0,0,2,0,0,0,26,6,37,61,0,31,1,20060405,20061001,2006
hellr001,Helling,Rick,R,R,MIL,20,20,2,18,0,0,0,0,0,0,0,0,0,0,0,0,20060408,20060909,2006
hendb001,Hendrickson,Ben,R,R,MIL,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,20060502,20060520,2006
jackz001,Jackson,Zach,L,L,MIL,8,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,20060604,20060717,2006
jenkg001,Jenkins,Geoff,L,R,MIL,147,0,0,0,0,0,0,0,0,0,0,133,133,0,15,0,20060403,20061001,2006
kolbd001,Kolb,Danny,R,R,MIL,53,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,20060404,20060929,2006
koskc001,Koskie,Corey,L,R,MIL,76,0,0,0,0,0,0,70,0,0,0,0,0,0,6,0,20060404,20060705,2006
lee-c001,Lee,Carlos,R,R,MIL,102,0,0,0,0,0,0,0,0,98,0,0,98,4,1,0,20060403,20060726,2006
lehrj001,Lehr,Justin,R,R,MIL,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20060403,20060522,2006
mabec001,Mabeus,Chris,R,R,MIL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20060529,20060529,2006
menck001,Mench,Kevin,R,R,MIL,40,0,0,0,0,0,0,0,0,38,0,0,38,0,5,1,20060729,20060926,2006
milld002,Miller,Damian,R,R,MIL,101,0,0,0,98,0,0,0,0,0,0,0,0,0,3,0,20060403,20060920,2006
moelc001,Moeller,Chad,R,R,MIL,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,20060408,20060704,2006
nix-l001,Nix,Laynce,L,L,MIL,10,0,0,0,0,0,0,0,0,0,9,0,9,0,1,0,20060820,20060904,2006
ohkat001,Ohka,Tomo,B,R,MIL,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,20060405,20060915,2006
rivem003,Rivera,Mike,R,R,MIL,46,0,0,0,44,0,0,0,0,0,0,0,0,0,3,1,20060707,20061001,2006
rottv001,Rottino,Vinny,R,R,MIL,9,0,0,0,1,0,0,3,0,2,0,0,2,0,4,0,20060901,20060927,2006
sarfd001,Sarfate,Dennis,R,R,MIL,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20060903,20060929,2006
sheeb001,Sheets,Ben,R,R,MIL,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,20060416,20060930,2006
shoub001,Shouse,Brian,L,L,MIL,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,20060514,20060930,2006
simpa001,Simpson,Allan,R,R,MIL,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20060604,20060609,2006
spurc001,Spurling,Chris,R,R,MIL,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20060909,20060928,2006
turnd001,Turnbow,Derrick,R,R,MIL,64,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,20060403,20060929,2006
villc001,Villanueva,Carlos,R,R,MIL,10,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,20060523,20061001,2006
weekr001,Weeks,Rickie,R,R,MIL,95,0,0,0,0,0,92,0,0,0,0,0,0,1,2,0,20060403,20060724,2006
winkj001,Winkelsas,Joe,R,R,MIL,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20060523,20060609,2006
wisem001,Wise,Matt,R,R,MIL,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,20060403,20060813,2006
aquig001,Aquino,Greg,R,R,MIL,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20070403,20070928,2007
balfg001,Balfour,Grant,R,R,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20070718,20070723,2007
braur002,Braun,Ryan,R,R,MIL,113,0,0,0,0,0,0,112,0,0,0,0,0,0,1,0,20070525,20070930,2007
bushd001,Bush,David,R,R,MIL,34,33,31,2,0,0,0,0,0,0,0,0,0,0,1,0,20070406,20070929,2007
capej001,Capellan,Jose,R,R,MIL,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20070602,20070626,2007
capuc001,Capuano,Chris,L,L,MIL,29,29,25,4,0,0,0,0,0,0,0,0,0,0,0,0,20070403,20070928,2007
cordf002,Cordero,Francisco,R,R,MIL,66,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,20070403,20070930,2007
counc001,Counsell,Craig,L,R,MIL,122,0,0,0,0,0,24,50,27,0,0,0,0,0,35,0,20070402,20070929,2007
desse001,Dessens,Elmer,R,R,MIL,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20070404,20070518,2007
dillj001,Dillon,Joe,R,R,MIL,39,0,0,0,0,5,3,3,0,8,0,1,9,0,22,1,20070801,20070930,2007
estrj001,Estrada,Johnny,B,R,MIL,120,0,0,0,113,0,0,0,0,0,0,0,0,2,5,0,20070402,20070923,2007
fielp001,Fielder,Prince,L,R,MIL,158,0,0,0,0,153,0,0,0,0,0,0,0,4,2,0,20070402,20070929,2007
gally001,Gallardo,Yovani,R,R,MIL,20,20,17,3,0,0,0,0,0,0,0,0,0,0,0,0,20070618,20070927,2007
graft001,Graffanino,Tony,R,R,MIL,86,0,0,0,0,9,30,23,1,3,0,0,3,0,23,1,20070403,20070808,2007
grosg002,Gross,Gabe,L,R,MIL,93,0,0,0,0,0,0,0,0,3,5,45,52,3,42,1,20070404,20070930,2007
gwynt002,Gwynn,Tony,L,R,MIL,69,0,0,0,0,0,0,0,0,4,27,10,39,0,32,3,20070403,20070929,2007
hallb001,Hall,Bill,R,R,MIL,136,0,0,0,0,0,0,0,0,0,130,0,130,0,12,1,20070402,20070929,2007
hardj003,Hardy,J.J.,R,R,MIL,151,0,0,0,0,0,0,0,149,0,0,0,0,0,2,0,20070402,20070930,2007
hartc001,Hart,Corey,R,R,MIL,140,0,0,0,0,0,0,0,0,0,34,113,128,0,16,0,20070402,20070930,2007
jenkg001,Jenkins,Geoff,L,R,MIL,132,0,0,0,0,0,0,0,0,121,0,0,121,0,14,0,20070402,20070930,2007
kingr001,King,Ray,L,L,MIL,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20070905,20070930,2007
lines001,Linebrink,Scott,R,R,MIL,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,20070727,20070928,2007
mccls002,McClung,Seth,L,R,MIL,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,20070821,20070929,2007
menck001,Mench,Kevin,R,R,MIL,101,0,0,0,0,0,0,0,0,51,0,33,78,0,30,0,20070403,20070929,2007
milld002,Miller,Damian,R,R,MIL,58,0,0,0,56,1,0,0,0,0,0,0,0,0,1,0,20070408,20070930,2007
nix-l001,Nix,Laynce,L,L,MIL,10,0,0,0,0,0,0,0,0,1,4,0,5,0,8,0,20070910,20070930,2007
parrm001,Parra,Manny,L,L,MIL,9,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,20070720,20070830,2007
rivem003,Rivera,Mike,R,R,MIL,11,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,20070905,20070929,2007
rottv001,Rottino,Vinny,R,R,MIL,8,0,0,0,0,1,0,0,0,1,0,0,1,0,6,0,20070901,20070930,2007
sheeb001,Sheets,Ben,R,R,MIL,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20070402,20070918,2007
shoub001,Shouse,Brian,L,L,MIL,73,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,20070403,20070929,2007
spurc001,Spurling,Chris,R,R,MIL,49,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,20070423,20070929,2007
stetm001,Stetter,Mitch,L,L,MIL,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20070901,20070929,2007
stocm001,Stocker,Mel,L,R,MIL,9,0,0,0,0,0,0,0,0,4,0,2,6,0,1,4,20070901,20070930,2007
suppj001,Suppan,Jeff,R,R,MIL,35,34,34,0,0,0,0,0,0,0,0,0,0,0,1,0,20070404,20070930,2007
turnd001,Turnbow,Derrick,R,R,MIL,77,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,20070403,20070926,2007
vargc001,Vargas,Claudio,R,R,MIL,29,29,23,6,0,0,0,0,0,0,0,0,0,0,0,0,20070406,20070928,2007
villc001,Villanueva,Carlos,R,R,MIL,59,59,6,53,0,0,0,0,0,0,0,0,0,0,0,0,20070404,20070930,2007
weekr001,Weeks,Rickie,R,R,MIL,118,0,0,0,0,0,115,0,0,0,0,0,0,0,4,0,20070402,20070930,2007
wisem001,Wise,Matt,R,R,MIL,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,20070403,20070919,2007
branr001,Branyan,Russell,L,R,MIL,50,0,0,0,0,5,0,35,0,0,0,0,0,0,14,0,20080525,20080927,2008
braur002,Braun,Ryan,R,R,MIL,155,0,0,0,0,0,0,0,0,153,0,0,153,1,2,0,20080331,20081005,2008
bushd001,Bush,David,R,R,MIL,33,32,30,2,0,0,0,0,0,0,0,0,0,0,1,0,20080403,20081004,2008
camem001,Cameron,Mike,R,R,MIL,124,0,0,0,0,0,0,0,0,0,123,0,123,0,1,0,20080429,20081005,2008
cofft001,Coffey,Todd,R,R,MIL,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20080913,20080927,2008
counc001,Counsell,Craig,L,R,MIL,114,0,0,0,0,0,21,40,24,0,0,0,0,0,38,0,20080331,20081005,2008
difem002,DiFelice,Mark,R,R,MIL,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20080518,20080927,2008
dillj001,Dillon,Joe,R,R,MIL,56,0,0,0,0,4,6,1,0,2,0,0,2,0,45,0,20080402,20080927,2008
dillt001,Dillard,Tim,R,R,MIL,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20080523,20080919,2008
durhr001,Durham,Ray,B,R,MIL,44,0,0,0,0,0,27,0,0,0,0,0,0,0,17,0,20080721,20081005,2008
escoa003,Escobar,Alcides,R,R,MIL,9,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,20080903,20080927,2008
fielp001,Fielder,Prince,L,R,MIL,163,0,0,0,0,159,0,0,0,0,0,0,0,4,0,0,20080331,20081005,2008
gagne001,Gagne,Eric,R,R,MIL,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,20080331,20081004,2008
gally001,Gallardo,Yovani,R,R,MIL,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,20080420,20081005,2008
gamem001,Gamel,Mat,L,R,MIL,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,20080903,20080907,2008
grosg002,Gross,Gabe,L,R,MIL,16,0,0,0,0,0,0,0,0,2,13,1,14,0,3,0,20080331,20080422,2008
gwynt002,Gwynn,Tony,L,R,MIL,32,0,0,0,0,0,0,0,0,1,7,2,10,1,19,3,20080331,20081005,2008
hallb001,Hall,Bill,R,R,MIL,131,0,0,0,0,0,6,116,0,0,0,0,0,0,18,0,20080331,20081005,2008
hardj003,Hardy,J.J.,R,R,MIL,150,0,0,0,0,0,0,0,149,0,0,0,0,0,1,0,20080331,20081005,2008
hartc001,Hart,Corey,R,R,MIL,161,0,0,0,0,0,0,0,0,0,0,160,160,0,1,0,20080331,20081005,2008
iribh001,Iribarren,Hernan,L,R,MIL,12,0,0,0,0,0,2,0,0,0,1,0,1,0,10,0,20080412,20080620,2008
jackz001,Jackson,Zach,L,L,MIL,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20080518,20080522,2008
kaplg001,Kapler,Gabe,R,R,MIL,96,0,0,0,0,0,0,0,0,17,36,14,66,0,33,0,20080331,20080910,2008
kendj001,Kendall,Jason,R,R,MIL,155,0,0,0,153,0,0,0,0,0,0,0,0,0,2,0,20080331,20081005,2008
lambm001,Lamb,Mike,L,R,MIL,11,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,20080907,20080927,2008
mccls002,McClung,Seth,L,R,MIL,38,38,12,26,0,0,0,0,0,0,0,0,0,0,0,0,20080403,20081002,2008
motag001,Mota,Guillermo,R,R,MIL,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,20080331,20081005,2008
nelsb002,Nelson,Brad,L,R,MIL,11,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,20080901,20081005,2008
nix-l001,Nix,Laynce,L,L,MIL,10,0,0,0,0,0,0,0,0,2,0,0,2,0,8,0,20080814,20080830,2008
parrm001,Parra,Manny,L,L,MIL,34,34,29,5,0,0,0,0,0,0,0,0,0,0,0,0,20080405,20081005,2008
riskd001,Riske,David,R,R,MIL,45,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,20080331,20080907,2008
rivem003,Rivera,Mike,R,R,MIL,21,0,0,0,17,3,0,0,0,0,0,0,0,0,2,0,20080404,20080919,2008
rottv001,Rottino,Vinny,R,R,MIL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20080919,20080919,2008
sabac001,Sabathia,CC,L,L,MIL,19,18,18,0,0,0,0,0,0,0,0,0,0,0,1,0,20080708,20081005,2008
saloa001,Salome,Angel,R,R,MIL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20080903,20080913,2008
sheeb001,Sheets,Ben,R,R,MIL,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,20080331,20080927,2008
shoub001,Shouse,Brian,L,L,MIL,69,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,20080404,20080925,2008
stetm001,Stetter,Mitch,L,L,MIL,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,20080418,20081004,2008
suppj001,Suppan,Jeff,R,R,MIL,34,32,32,0,0,0,0,0,0,0,0,0,0,0,2,0,20080402,20081005,2008
tavaj001,Tavarez,Julian,L,R,MIL,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20080527,20080614,2008
torrs001,Torres,Salomon,R,R,MIL,73,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,20080331,20081004,2008
turnd001,Turnbow,Derrick,R,R,MIL,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20080403,20080430,2008
villc001,Villanueva,Carlos,R,R,MIL,49,49,9,40,0,0,0,0,0,0,0,0,0,0,0,0,20080404,20081004,2008
weekr001,Weeks,Rickie,R,R,MIL,132,0,0,0,0,0,122,0,0,0,0,0,0,0,10,0,20080331,20081004,2008
axfoj001,Axford,John,R,R,MIL,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20090915,20091004,2009
bourj001,Bourgeois,Jason,R,R,MIL,24,0,0,0,0,0,0,0,0,1,0,6,7,0,16,1,20090814,20091004,2009
braur002,Braun,Ryan,R,R,MIL,158,0,0,0,0,0,0,0,0,158,0,0,158,0,2,0,20090407,20091004,2009
burnm001,Burns,Mike,R,R,MIL,15,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,20090602,20090922,2009
bushd001,Bush,David,R,R,MIL,22,22,21,1,0,0,0,0,0,0,0,0,0,0,0,0,20090407,20090927,2009
butlj001,Butler,Josh,R,R,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20090921,20090927,2009
camem001,Cameron,Mike,R,R,MIL,149,0,0,0,0,0,0,0,0,0,147,0,147,0,3,0,20090407,20091004,2009
cataf001,Catalanotto,Frank,L,R,MIL,77,0,0,0,0,0,3,0,0,7,0,31,37,0,40,0,20090525,20090924,2009
cofft001,Coffey,Todd,R,R,MIL,78,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,20090408,20091003,2009
coloj001,Colome,Jesus,R,R,MIL,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20090807,20090817,2009
corpc001,Corporan,Carlos,B,R,MIL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20090506,20090506,2009
counc001,Counsell,Craig,L,R,MIL,130,0,0,0,0,0,50,43,27,0,0,0,0,0,25,2,20090407,20091004,2009
difem002,DiFelice,Mark,R,R,MIL,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,20090409,20090913,2009
dillt001,Dillard,Tim,R,R,MIL,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20090728,20090731,2009
duffc001,Duffy,Chris,L,L,MIL,19,0,0,0,0,0,0,0,0,3,5,2,10,0,9,1,20090409,20090514,2009
escoa003,Escobar,Alcides,R,R,MIL,38,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,20090812,20091004,2009
fielp001,Fielder,Prince,L,R,MIL,162,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,20090407,20091004,2009
gally001,Gallardo,Yovani,R,R,MIL,31,30,30,0,0,0,0,0,0,0,0,0,0,0,1,0,20090408,20090920,2009
gamem001,Gamel,Mat,L,R,MIL,61,0,0,0,0,0,0,27,0,0,0,0,0,6,29,0,20090514,20091004,2009
geruj001,Gerut,Jody,L,L,MIL,85,0,0,0,0,0,0,0,0,3,19,32,52,0,46,1,20090522,20091004,2009
hallb001,Hall,Bill,R,R,MIL,76,0,0,0,0,0,0,66,0,1,1,5,7,0,6,0,20090407,20090811,2009
hardj003,Hardy,J.J.,R,R,MIL,115,0,0,0,0,0,0,0,112,0,0,0,0,0,4,0,20090407,20091004,2009
hartc001,Hart,Corey,R,R,MIL,115,0,0,0,0,0,0,0,0,0,0,112,112,0,9,0,20090407,20090929,2009
hofft001,Hoffman,Trevor,R,R,MIL,55,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,20090427,20091004,2009
iribh001,Iribarren,Hernan,L,R,MIL,12,0,0,0,0,0,2,1,0,1,0,0,1,0,10,0,20090521,20090824,2009
julij001,Julio,Jorge,R,R,MIL,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20090407,20090601,2009
kendj001,Kendall,Jason,R,R,MIL,134,0,0,0,133,0,0,0,0,0,0,0,0,0,1,1,20090407,20091004,2009
loopb001,Looper,Braden,R,R,MIL,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,20090410,20091002,2009
lopef001,Lopez,Felipe,B,R,MIL,66,0,0,0,0,0,62,0,0,0,0,0,0,0,4,0,20090720,20091004,2009
mccls002,McClung,Seth,L,R,MIL,41,41,2,39,0,0,0,0,0,0,0,0,0,0,0,0,20090407,20091004,2009
mcgec001,McGehee,Casey,R,R,MIL,116,0,0,0,0,3,22,71,0,0,0,1,1,3,27,0,20090408,20091004,2009
narvc001,Narveson,Chris,L,L,MIL,21,21,4,17,0,0,0,0,0,0,0,0,0,0,0,0,20090615,20091004,2009
nelsb002,Nelson,Brad,L,R,MIL,19,0,0,0,0,0,0,0,0,1,0,1,2,0,17,0,20090407,20090512,2009
parrm001,Parra,Manny,L,L,MIL,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,20090409,20091001,2009
pattc001,Patterson,Corey,L,R,MIL,11,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,20090905,20091004,2009
riskd001,Riske,David,R,R,MIL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20090409,20090409,2009
rivem003,Rivera,Mike,R,R,MIL,41,0,0,0,34,0,0,0,0,0,0,0,0,0,9,0,20090411,20091003,2009
smitc002,Smith,Chris,R,R,MIL,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,20090610,20091004,2009
stetm001,Stetter,Mitch,L,L,MIL,71,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,20090408,20091001,2009
suppj001,Suppan,Jeff,R,R,MIL,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20090407,20091004,2009
swinr001,Swindle,R.J.,L,L,MIL,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20090421,20090804,2009
vargc001,Vargas,Claudio,R,R,MIL,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20090801,20091003,2009
villc001,Villanueva,Carlos,R,R,MIL,64,64,6,58,0,0,0,0,0,0,0,0,0,0,0,0,20090408,20091003,2009
weatd001,Weathers,David,R,R,MIL,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20090811,20091003,2009
weekr001,Weeks,Rickie,R,R,MIL,37,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,20090407,20090517,2009
axfoj001,Axford,John,R,R,MIL,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,20100515,20101001,2010
bradz001,Braddock,Zach,L,L,MIL,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,20100523,20100930,2010
braur002,Braun,Ryan,R,R,MIL,157,0,0,0,0,0,0,0,0,153,0,0,153,1,2,1,20100405,20101003,2010
bushd001,Bush,David,R,R,MIL,40,32,31,1,0,0,0,0,0,0,0,0,0,0,1,7,20100409,20100929,2010
cainl001,Cain,Lorenzo,R,R,MIL,43,0,0,0,0,0,0,0,0,1,38,1,39,0,4,0,20100716,20101003,2010
capuc001,Capuano,Chris,L,L,MIL,24,24,9,15,0,0,0,0,0,0,0,0,0,0,0,0,20100603,20101002,2010
cofft001,Coffey,Todd,R,R,MIL,69,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,20100407,20101002,2010
counc001,Counsell,Craig,L,R,MIL,102,0,0,0,0,0,3,20,42,0,0,0,0,0,46,0,20100405,20101003,2010
cruzl001,Cruz,Luis,R,R,MIL,7,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,20100915,20101001,2010
david002,Davis,Doug,R,L,MIL,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20100407,20100709,2010
dickc001,Dickerson,Chris,L,L,MIL,25,0,0,0,0,0,0,0,0,0,14,3,17,0,8,0,20100810,20101002,2010
edmoj001,Edmonds,Jim,L,L,MIL,73,0,0,0,0,3,0,0,0,0,47,13,55,0,20,0,20100405,20100808,2010
escoa003,Escobar,Alcides,R,R,MIL,145,0,0,0,0,0,0,0,138,2,1,2,5,0,6,1,20100405,20101003,2010
estrm001,Estrada,Marco,R,R,MIL,7,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,20100518,20100531,2010
fielp001,Fielder,Prince,L,R,MIL,161,0,0,0,0,160,0,0,0,0,0,0,0,1,0,0,20100405,20101003,2010
gally001,Gallardo,Yovani,R,R,MIL,33,31,31,0,0,0,0,0,0,0,0,0,0,0,2,0,20100405,20100929,2010
gamem001,Gamel,Mat,L,R,MIL,12,0,0,0,0,0,0,3,0,1,0,0,1,0,8,0,20100904,20100924,2010
geruj001,Gerut,Jody,L,L,MIL,32,0,0,0,0,0,0,0,0,6,10,4,18,0,15,0,20100407,20100522,2010
gomec002,Gomez,Carlos,R,R,MIL,97,0,0,0,0,0,0,0,0,5,75,2,81,0,18,5,20100405,20101003,2010
hartc001,Hart,Corey,R,R,MIL,145,0,0,0,0,0,0,0,0,0,0,141,141,0,6,0,20100406,20101003,2010
hawkl001,Hawkins,LaTroy,R,R,MIL,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20100406,20100810,2010
hofft001,Hoffman,Trevor,R,R,MIL,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,20100406,20100929,2010
inglj001,Inglett,Joe,L,R,MIL,102,1,0,1,0,0,8,0,0,10,0,14,24,0,78,0,20100409,20101003,2010
jeffj001,Jeffress,Jeremy,R,R,MIL,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20100901,20101001,2010
kintb001,Kintzler,Brandon,R,R,MIL,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20100910,20101002,2010
kottg001,Kottaras,George,L,R,MIL,67,0,0,0,61,2,0,0,0,0,0,1,1,0,3,0,20100407,20101003,2010
loe-k001,Loe,Kameron,R,R,MIL,53,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,20100601,20101001,2010
lucrj001,Lucroy,Jonathan,R,R,MIL,75,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0,20100521,20101002,2010
mcclm001,McClendon,Mike,R,R,MIL,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20100814,20101002,2010
mcgec001,McGehee,Casey,R,R,MIL,157,0,0,0,0,3,0,153,0,0,0,0,0,3,0,0,20100405,20101003,2010
narvc001,Narveson,Chris,L,L,MIL,37,37,28,9,0,0,0,0,0,0,0,0,0,0,0,0,20100405,20100930,2010
parrm001,Parra,Manny,L,L,MIL,42,42,16,26,0,0,0,0,0,0,0,0,0,0,0,0,20100410,20101003,2010
riskd001,Riske,David,R,R,MIL,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20100609,20100815,2010
rogem001,Rogers,Mark,R,R,MIL,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20100910,20101001,2010
smitc002,Smith,Chris,R,R,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20100609,20100614,2010
stera001,Stern,Adam,L,R,MIL,6,0,0,0,0,0,0,0,0,0,1,1,2,0,4,0,20100514,20100531,2010
stetm001,Stetter,Mitch,L,L,MIL,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20100406,20100522,2010
